1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3112.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3125.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3126.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3127.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3131.0,"Decatur Ave Williamsbridge, BX",8.0
0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3134.0,"Decatur Ave Williamsbridge, BX",15.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3135.0,"Decatur Ave Williamsbridge, BX",23.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3136.0,"Decatur Ave Williamsbridge, BX",4.0
4.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,6.0,1.0,4.0,0.0,1.0,5.0,0.0,3138.0,"Decatur Ave Williamsbridge, BX",45.0
1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3140.0,"Decatur Ave Williamsbridge, BX",9.0
0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3142.0,"Decatur Ave Williamsbridge, BX",11.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3143.0,"Decatur Ave Williamsbridge, BX",5.0
0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,12.0,3.0,3.0,2.0,2.0,9.0,3.0,2.0,24.0,4.0,13.0,7.0,3.0,10.0,4.0,4.0,3144.0,"Decatur Ave Williamsbridge, BX",115.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.0,"Decatur Ave Williamsbridge, BX",1.0
