1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,6.0,5.0,0.0,401.0,"E 141st St Mott Haven, BX",45.0
0.0,0.0,2.0,10.0,6.0,7.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,5.0,0.0,3.0,404.0,"E 141st St Mott Haven, BX",54.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,410.0,"E 141st St Mott Haven, BX",5.0
1.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,411.0,"E 141st St Mott Haven, BX",37.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,5.0,6.0,2.0,0.0,1.0,2.0,412.0,"E 141st St Mott Haven, BX",25.0
0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,425.0,"E 141st St Mott Haven, BX",8.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,"E 141st St Mott Haven, BX",6.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,"E 141st St Mott Haven, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,"E 141st St Mott Haven, BX",4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,433.0,"E 141st St Mott Haven, BX",16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,3.0,2.0,4.0,0.0,437.0,"E 141st St Mott Haven, BX",26.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,439.0,"E 141st St Mott Haven, BX",8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,441.0,"E 141st St Mott Haven, BX",1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,443.0,"E 141st St Mott Haven, BX",5.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.0,0.0,445.0,"E 141st St Mott Haven, BX",34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,448.0,"E 141st St Mott Haven, BX",1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,"E 141st St Mott Haven, BX",8.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,454.0,"E 141st St Mott Haven, BX",10.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,"E 141st St Mott Haven, BX",3.0
