1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2463.0,"Valentine Ave Fordham, BX",49.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0,"Valentine Ave Fordham, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2467.0,"Valentine Ave Fordham, BX",14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2473.0,"Valentine Ave Fordham, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,22.0,11.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2474.0,"Valentine Ave Fordham, BX",63.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2475.0,"Valentine Ave Fordham, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2477.0,"Valentine Ave Fordham, BX",16.0
2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2482.0,"Valentine Ave Fordham, BX",16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2486.0,"Valentine Ave Fordham, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2494.0,"Valentine Ave Fordham, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,"Valentine Ave Fordham, BX",1.0
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2510.0,"Valentine Ave Fordham, BX",12.0
1.0,1.0,0.0,1.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,2526.0,"Valentine Ave Fordham, BX",48.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,3.0,2527.0,"Valentine Ave Fordham, BX",27.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2537.0,"Valentine Ave Fordham, BX",12.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,2538.0,"Valentine Ave Fordham, BX",12.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,3.0,1.0,3.0,4.0,5.0,2.0,2540.0,"Valentine Ave Fordham, BX",36.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.0,"Valentine Ave Fordham, BX",1.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.0,1.0,0.0,0.0,2544.0,"Valentine Ave Fordham, BX",18.0
8.0,4.0,0.0,1.0,3.0,2.0,4.0,5.0,16.0,4.0,5.0,6.0,10.0,14.0,7.0,8.0,12.0,10.0,6.0,5.0,5.0,4.0,6.0,5.0,2545.0,"Valentine Ave Fordham, BX",150.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2546.0,"Valentine Ave Fordham, BX",2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2548.0,"Valentine Ave Fordham, BX",11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.0,"Valentine Ave Fordham, BX",1.0
1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2654.0,"Valentine Ave Fordham, BX",32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.0,"Valentine Ave Fordham, BX",2.0
1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2665.0,"Valentine Ave Fordham, BX",22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2666.0,"Valentine Ave Fordham, BX",23.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2670.0,"Valentine Ave Fordham, BX",9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2673.0,"Valentine Ave Fordham, BX",1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2674.0,"Valentine Ave Fordham, BX",15.0
5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,2675.0,"Valentine Ave Fordham, BX",36.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2685.0,"Valentine Ave Fordham, BX",12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2686.0,"Valentine Ave Fordham, BX",3.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2690.0,"Valentine Ave Fordham, BX",9.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2694.0,"Valentine Ave Fordham, BX",4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2695.0,"Valentine Ave Fordham, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2698.0,"Valentine Ave Fordham, BX",7.0
6.0,2.0,3.0,3.0,3.0,3.0,21.0,12.0,3.0,8.0,7.0,11.0,3.0,5.0,6.0,4.0,7.0,5.0,6.0,3.0,10.0,17.0,40.0,6.0,2701.0,"Valentine Ave Fordham, BX",194.0
0.0,0.0,1.0,3.0,7.0,34.0,55.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,12.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2706.0,"Valentine Ave Fordham, BX",137.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707.0,"Valentine Ave Fordham, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2709.0,"Valentine Ave Fordham, BX",5.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,2710.0,"Valentine Ave Fordham, BX",23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711.0,"Valentine Ave Fordham, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2722.0,"Valentine Ave Fordham, BX",12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.0,"Valentine Ave Fordham, BX",2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2729.0,"Valentine Ave Fordham, BX",7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,"Valentine Ave Fordham, BX",1.0
1.0,1.0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,8.0,8.0,4.0,2.0,4.0,1.0,2772.0,"Valentine Ave Fordham, BX",61.0
